Время	ТМИ
755.242	-9.3407698
755.251	-9.3407698
755.261	-9.3407698
755.271	-9.3407698
755.282	-9.3407698
755.292	-9.3407698
755.302	-9.3407698
755.311	-9.3407698
755.321	-9.3407698
755.331	-9.3407698
755.342	-9.3407698
755.352	-9.3407698
755.362	-9.3407698
755.371	-9.3407698
755.381	-9.3407698
755.391	-9.3407698
755.402	-9.3407698
755.412	-9.3407698
755.422	-9.3407698
755.431	-9.3407698
755.441	-9.3407698
755.451	-9.3407698
755.461	-9.3407698
755.472	-9.3407698
755.482	-9.3407698
755.492	-9.3407698
755.501	-9.3407698
755.511	-9.3407698
755.521	-9.3407698
755.532	-9.3407698
755.542	-9.3407698
755.552	-9.3407698
755.561	-9.3407698
755.571	-9.3407698
755.581	-9.3407698
755.592	-9.3407698
755.602	-9.3407698
755.612	-9.3407698
755.621	-9.3407698
755.631	-9.3407698
755.641	-9.3407698
755.652	-9.3407698
755.662	-9.3407698
755.672	-9.3407698
755.681	-9.3407698
755.691	-9.3407698
755.701	-9.3407698
755.711	-9.3407698
755.722	-9.3407698
755.732	-9.3407698
755.742	-9.3407698
755.751	-9.3407698
755.761	-9.3407698
755.771	-9.3407698
755.782	-9.3407698
755.792	-9.3407698
755.802	-9.3407698
755.811	-9.3407698
755.821	-9.3407698
755.831	-9.3407698
755.842	-9.3407698
755.852	-9.3407698
755.863	-9.3407698
755.873	-9.3407698
755.884	-9.3407698
755.896	-9.3407698
755.907	-9.3407698
755.917	-9.3407698
755.928	-9.3407698
755.940	-9.3407698
755.951	-9.3407698
755.961	-9.3407698
755.974	-9.3407698
755.985	-9.3407698
755.995	-9.3407698
756.006	-9.3407698
756.018	-9.3407698
756.029	-9.3407698
756.040	-9.3407698
756.050	-9.3407698
756.061	-9.3407698
756.073	-9.3407698
756.084	-9.3407698
756.094	-9.3407698
756.105	-9.3407698
756.117	-9.3407698
756.128	-9.3407698
756.139	-9.3407698
756.149	-9.3407698
756.160	-9.3407698
756.172	-9.3407698
756.183	-9.3407698
756.193	-9.3407698
756.204	-9.3407698
756.216	-9.3407698
756.227	-9.3407698
756.238	-9.3407698
756.248	-9.3407698
756.259	-9.3407698
756.271	-9.3407698
756.282	-9.3407698
756.292	-9.3407698
756.303	-9.3407698
756.315	-9.3407698
756.326	-9.3407698
756.336	-9.3407698
756.347	-9.3407698
756.358	-9.3407698
756.370	-9.3407698
756.381	-9.3407698
756.391	-9.3407698
756.402	-9.3407698
756.414	-9.3407698
756.425	-9.3407698
756.435	-9.3407698
756.446	-9.3407698
756.457	-9.3407698
756.469	-9.3407698
756.480	-9.3407698
756.490	-9.3407698
756.501	-9.3407698
756.513	-9.3407698
756.524	-9.3407698
756.534	-9.3407698
756.545	-9.3407698
756.556	-9.3407698
756.568	-9.3407698
756.579	-9.3407698
756.591	-9.3407698
756.602	-9.3407698
756.613	-9.3407698
756.623	-9.3407698
756.634	-9.3407698
756.646	-9.3407698
756.657	-9.3407698
756.667	-9.3407698
756.678	-9.3407698
756.690	-9.3407698
756.701	-9.3407698
756.711	-9.3407698
756.722	-9.3407698
756.733	-9.3407698
756.745	-9.3407698
756.756	-9.3407698
756.766	-9.3407698
756.777	-9.3407698
756.789	-9.3407698
756.800	-9.3407698
756.810	-9.3407698
756.821	-9.3407698
756.832	-9.3407698
756.844	-9.3407698
756.855	-9.3407698
756.863	-9.3407698
756.873	-9.3407698
756.881	-9.3407698
756.891	-9.3407698
756.899	-9.3407698
756.909	-9.3407698
756.918	-9.3407698
756.928	-9.3407698
756.936	-9.3407698
756.946	-9.3407698
756.954	-9.3407698
756.964	-9.3407698
756.972	-9.3407698
756.982	-9.3407698
756.990	-9.3407698
757.001	-9.3407698
757.009	-9.3407698
757.019	-9.3407698
757.027	-9.3407698
757.037	-9.3407698
757.045	-9.3407698
757.055	-9.3407698
757.063	-9.3407698
757.073	-9.3407698
757.081	-9.3407698
757.092	-9.3407698
757.100	-9.3407698
757.110	-9.3407698
757.118	-9.3407698
757.128	-9.3407698
757.136	-9.3407698
757.146	-9.3407698
757.154	-9.3407698
757.164	-9.3407698
757.173	-9.3407698
757.183	-9.3407698
757.191	-9.3407698
757.201	-9.3407698
757.209	-9.3407698
757.219	-9.3407698
757.227	-9.3407698
757.237	-9.3407698
757.245	-9.3407698
757.256	-9.3407698
757.264	-9.3407698
757.274	-9.3407698
757.282	-9.3407698
757.292	-9.3407698
757.300	-9.3407698
757.310	-9.3407698
757.318	-9.3407698
757.328	-9.3407698
757.336	-9.3407698
757.347	-9.3407698
757.355	-9.3407698
757.365	-9.3407698
757.373	-9.3407698
757.383	-9.3407698
757.391	-9.3407698
757.401	-9.3407698
757.409	-9.3407698
757.418	-9.3407698
757.428	-9.3407698
757.438	-9.3407698
757.446	-9.3407698
757.456	-9.3407698
757.464	-9.3407698
757.474	-9.3407698
757.482	-9.3407698
757.492	-9.3407698
757.501	-9.3407698
757.511	-9.3407698
757.519	-9.3407698
757.529	-9.3407698
757.537	-9.3407698
757.547	-9.3407698
757.555	-9.3407698
757.565	-9.3407698
757.573	-9.3407698
757.582	-9.3407698
757.592	-9.3407698
757.602	-9.3407698
757.610	-9.3407698
757.620	-9.3407698
757.628	-9.3407698
757.638	-9.3407698
757.646	-9.3407698
757.656	-9.3407698
757.665	-9.3407698
757.673	-9.3407698
757.683	-9.3407698
757.693	-9.3407698
757.701	-9.3407698
757.711	-9.3407698
757.719	-9.3407698
757.729	-9.3407698
757.738	-9.3407698
757.746	-9.3407698
757.756	-9.3407698
757.764	-9.3407698
757.774	-9.3407698
757.784	-9.3407698
757.792	-9.3407698
757.802	-9.3407698
757.810	-9.3407698
757.819	-9.3407698
757.829	-9.3407698
757.837	-9.3407698
757.847	-9.3407698
757.857	-9.3407698
757.867	-9.3407698
757.876	-9.3407698
757.886	-9.3407698
757.896	-9.3407698
757.907	-9.3407698
757.917	-9.3407698
757.927	-9.3407698
757.936	-9.3407698
757.946	-9.3407698
757.956	-9.3407698
757.967	-9.3407698
757.977	-9.3407698
757.987	-9.3407698
757.995	-9.3407698
758.006	-9.3407698
758.016	-9.3407698
758.026	-9.3407698
758.035	-9.3407698
758.045	-9.3407698
758.055	-9.3407698
758.066	-9.3407698
758.076	-9.3407698
758.086	-9.3407698
758.095	-9.3407698
758.105	-9.3407698
758.115	-9.3407698
758.126	-9.3407698
758.136	-9.3407698
758.146	-9.3407698
758.156	-9.3407698
758.165	-9.3407698
758.175	-9.3407698
758.185	-9.3407698
758.196	-9.3407698
758.206	-9.3407698
758.216	-9.3407698
758.225	-9.3407698
758.235	-9.3407698
758.245	-9.3407698
758.256	-9.3407698
758.266	-9.3407698
758.276	-9.3407698
758.285	-9.3407698
758.295	-9.3407698
758.305	-9.3407698
758.316	-9.3407698
758.326	-9.3407698
758.336	-9.3407698
758.345	-9.3407698
758.355	-9.3407698
758.365	-9.3407698
758.376	-9.3407698
758.386	-9.3407698
758.396	-9.3407698
758.407	-9.3407698
758.417	-9.3407698
758.427	-9.3407698
758.436	-9.3407698
758.446	-9.3407698
758.456	-9.3407698
758.467	-9.3407698
758.477	-9.3407698
758.487	-9.3407698
758.496	-9.3407698
758.506	-9.3407698
758.516	-9.3407698
758.527	-9.3407698
758.537	-9.3407698
758.547	-9.3407698
758.556	-9.3407698
758.566	-9.3407698
758.576	-9.3407698
758.586	-9.3407698
758.597	-9.3407698
758.607	-9.3407698
758.617	-9.3407698
758.626	-9.3407698
758.636	-9.3407698
758.647	-9.3407698
758.657	-9.3407698
758.667	-9.3407698
758.678	-9.3407698
758.688	-9.3407698
758.698	-9.3407698
758.707	-9.3407698
758.717	-9.3407698
758.727	-9.3407698
758.738	-9.3407698
758.748	-9.3407698
758.758	-9.3407698
758.768	-9.3407698
758.777	-9.3407698
758.787	-9.3407698
758.797	-9.3407698
758.808	-9.3407698
758.818	-9.3407698
758.828	-9.3407698
758.837	-9.3407698
758.847	-9.3407698
758.857	-9.3407698
758.868	-9.3407698
758.878	-9.3407698
758.888	-9.3407698
758.897	-9.3407698
758.907	-9.3407698
758.917	-9.3407698
758.928	-9.3407698
758.938	-9.3407698
758.948	-9.3407698
758.957	-9.3407698
758.967	-9.3407698
758.977	-9.3407698
758.988	-9.3407698
758.998	-9.3407698
759.008	-9.3407698
759.018	-9.3407698
759.027	-9.3407698
759.037	-9.3407698
759.047	-9.3407698
759.058	-9.3407698
759.068	-9.3407698
759.078	-9.3407698
759.087	-9.3407698
759.097	-9.3407698
759.107	-9.3407698
759.118	-9.3407698
759.128	-9.3407698
759.138	-9.3407698
759.147	-9.3407698
759.157	-9.3407698
759.167	-9.3407698
759.178	-9.3407698
759.188	-9.3407698
759.198	-9.3407698
759.207	-9.3407698
759.217	-9.3407698
759.227	-9.3407698
759.238	-9.3407698
759.248	-9.3407698
759.258	-9.3407698
759.268	-9.3407698
759.277	-9.3407698
759.287	-9.3407698
759.297	-9.3407698
759.308	-9.3407698
759.318	-9.3407698
759.328	-9.3407698
759.337	-9.3407698
759.347	-9.3407698
759.357	-9.3407698
759.368	-9.3407698
759.378	-9.3407698
759.388	-9.3407698
759.397	-9.3407698
759.407	-9.3407698
759.417	-9.3407698
759.428	-9.3407698
759.438	-9.3407698
759.448	-9.3407698
759.457	-9.3407698
759.467	-9.3407698
759.477	-9.3407698
759.488	-9.3407698
759.498	-9.3407698
759.508	-9.3407698
759.518	-9.3407698
759.527	-9.3407698
759.537	-9.3407698
759.547	-9.3407698
759.558	-9.3407698
759.568	-9.3407698
759.578	-9.3407698
759.587	-9.3407698
759.597	-9.3407698
759.607	-9.3407698
759.618	-9.3407698
759.628	-9.3407698
759.638	-9.3407698
759.647	-9.3407698
759.657	-9.3407698
759.667	-9.3407698
759.678	-9.3407698
759.688	-9.3407698
759.698	-9.3407698
759.707	-9.3407698
759.717	-9.3407698
759.727	-9.3407698
759.738	-9.3407698
759.748	-9.3407698
759.758	-9.3407698
759.768	-9.3407698
759.777	-9.3407698
759.787	-9.3407698
759.797	-9.3407698
759.808	-9.3407698
759.818	-9.3407698
759.828	-9.3407698
759.837	-9.3407698
759.847	-9.3407698
759.857	-9.3407698
759.868	-9.3407698
759.878	-9.3407698
759.888	-9.3407698
759.897	-9.3407698
759.907	-9.3407698
759.917	-9.3407698
759.928	-9.3407698
759.938	-9.3407698
759.948	-9.3407698
759.957	-9.3407698
759.967	-9.3407698
759.977	-9.3407698
759.988	-9.3407698
759.998	-9.3407698
760.008	-9.3407698
760.018	-9.3407698
760.027	-9.3407698
760.037	-9.3407698
760.047	-9.3407698
760.058	-9.3407698
760.068	-9.3407698
760.078	-9.3407698
760.087	-9.3407698
760.097	-9.3407698
760.107	-9.3407698
760.118	-9.3407698
760.128	-9.3407698
760.138	-9.3407698
760.147	-9.3407698
760.157	-9.3407698
760.167	-9.3407698
760.178	-9.3407698
760.188	-9.3407698
760.198	-9.3407698
760.207	-9.3407698
760.217	-9.3407698
760.227	-9.3407698
760.238	-9.3407698
760.248	-9.3407698
760.258	-9.3407698
760.268	-9.3407698
760.277	-9.3407698
760.287	-9.3407698
760.297	-9.3407698
760.308	-9.3407698
760.318	-9.3407698
760.328	-9.3407698
760.337	-9.3407698
760.347	-9.3407698
760.357	-9.3407698
760.368	-9.3407698
760.378	-9.3407698
760.388	-9.3407698
760.397	-9.3407698
760.407	-9.3407698
760.417	-9.3407698
760.428	-9.3407698
760.438	-9.3407698
760.448	-9.3407698
760.457	-9.3407698
760.467	-9.3407698
760.477	-9.3407698
760.488	-9.3407698
760.498	-9.3407698
760.508	-9.3407698
760.518	-9.3407698
760.527	-9.3407698
760.537	-9.3407698
760.547	-9.3407698
760.558	-9.3407698
760.568	-9.3407698
760.578	-9.3407698
760.587	-9.3407698
760.597	-9.3407698
760.607	-9.3407698
760.618	-9.3407698
760.628	-9.3407698
760.638	-9.3407698
760.647	-9.3407698
760.657	-9.3407698
760.667	-9.3407698
760.678	-9.3407698
760.688	-9.3407698
760.698	-9.3407698
760.707	-9.3407698
760.717	-9.3407698
760.727	-9.3407698
760.738	-9.3407698
760.748	-9.3407698
760.758	-9.3407698
760.768	-9.3407698
760.777	-9.3407698
760.787	-9.3407698
760.797	-9.3407698
760.808	-9.3407698
760.818	-9.3407698
760.828	-9.3407698
760.837	-9.3407698
760.847	-9.3407698
760.857	-9.3407698
760.868	-9.3407698
760.878	-9.3407698
760.888	-9.3407698
760.897	-9.3407698
760.907	-9.3407698
760.917	-9.3407698
760.928	-9.3407698
760.938	-9.3407698
760.948	-9.3407698
760.957	-9.3407698
760.967	-9.3407698
760.977	-9.3407698
760.988	-9.3407698
760.998	-9.3407698
761.008	-9.3407698
761.018	-9.3407698
761.027	-9.3407698
761.037	-9.3407698
761.047	-9.3407698
761.058	-9.3407698
761.068	-9.3407698
761.078	-9.3407698
761.087	-9.3407698
761.097	-9.3407698
761.107	-9.3407698
761.118	-9.3407698
761.128	-9.3407698
761.138	-9.3407698
761.147	-9.3407698
761.157	-9.3407698
761.167	-9.3407698
761.178	-9.3407698
761.188	-9.3407698
761.198	-9.3407698
761.207	-9.3407698
761.217	-9.3407698
761.227	-9.3407698
761.238	-9.3407698
761.248	-9.3407698
761.258	-9.3407698
761.268	-9.3407698
761.277	-9.3407698
761.287	-9.3407698
761.297	-9.3407698
761.308	-9.3407698
761.318	-9.3407698
761.328	-9.3407698
761.337	-9.3407698
761.347	-9.3407698
761.357	-9.3407698
761.368	-9.3407698
761.378	-9.3407698
761.388	-9.3407698
761.397	-9.3407698
761.407	-9.3407698
761.417	-9.3407698
761.428	-9.3407698
761.438	-9.3407698
761.448	-9.3407698
761.457	-9.3407698
761.467	-9.3407698
761.477	-9.3407698
761.488	-9.3407698
761.498	-9.3407698
761.508	-9.3407698
761.518	-9.3407698
761.527	-9.3407698
761.537	-9.3407698
761.547	-9.3407698
761.558	-9.3407698
761.568	-9.3407698
761.578	-9.3407698
761.587	-9.3407698
761.597	-9.3407698
761.607	-9.3407698
761.618	-9.3407698
761.628	-9.3407698
761.638	-9.3407698
761.647	-9.3407698
761.657	-9.3407698
761.667	-9.3407698
761.678	-9.3407698
761.688	-9.3407698
761.698	-9.3407698
761.707	-9.3407698
761.717	-9.3407698
761.727	-9.3407698
761.738	-9.3407698
761.748	-9.3407698
761.758	-9.3407698
761.768	-9.3407698
761.777	-9.3407698
761.787	-9.3407698
761.797	-9.3407698
761.808	-9.3407698
761.818	-9.3407698
761.828	-9.3407698
761.837	-9.3407698
761.847	-9.3407698
761.857	-9.3407698
761.868	-9.3407698
761.878	-9.3407698
761.888	-9.3407698
761.897	-9.3407698
761.907	-9.3407698
761.917	-9.3407698
761.928	-9.3407698
761.938	-9.3407698
761.948	-9.3407698
761.957	-9.3407698
761.967	-9.3407698
761.977	-9.3407698
761.988	-9.3407698
761.998	-9.3407698
762.008	-9.3407698
762.018	-9.3407698
762.027	-9.3407698
762.037	-9.3407698
762.047	-9.3407698
762.058	-9.3407698
762.068	-9.3407698
762.078	-9.3407698
762.087	-9.3407698
762.097	-9.3407698
762.107	-9.3407698
762.118	-9.3407698
762.128	-9.3407698
762.138	-9.3407698
762.147	-9.3407698
762.157	-9.3407698
762.167	-9.3407698
762.178	-9.3407698
762.188	-9.3407698
762.198	-9.3407698
762.207	-9.3407698
762.217	-9.3407698
762.227	-9.3407698
762.238	-9.3407698
762.248	-9.3407698
762.258	-9.3407698
762.268	-9.3407698
762.277	-9.3407698
762.287	-9.3407698
762.297	-9.3407698
762.308	-9.3407698
762.318	-9.3407698
762.328	-9.3407698
762.337	-9.3407698
762.347	-9.3407698
762.357	-9.3407698
762.368	-9.3407698
762.378	-9.3407698
762.388	-9.3407698
762.397	-9.3407698
762.407	-9.3407698
762.417	-9.3407698
762.428	-9.3407698
762.438	-9.3407698
762.448	-9.3407698
762.457	-9.3407698
762.467	-9.3407698
762.477	-9.3407698
762.488	-9.3407698
762.498	-9.3407698
762.508	-9.3407698
762.518	-9.3407698
762.527	-9.3407698
762.537	-9.3407698
762.547	-9.3407698
762.558	-9.3407698
762.568	-9.3407698
762.578	-9.3407698
762.587	-9.3407698
762.597	-9.3407698
762.607	-9.3407698
762.618	-9.3407698
762.628	-9.3407698
762.638	-9.3407698
762.647	-9.3407698
762.657	-9.3407698
762.667	-9.3407698
762.678	-9.3407698
762.688	-9.3407698
762.698	-9.3407698
762.707	-9.3407698
762.717	-9.3407698
762.727	-9.3407698
762.738	-9.3407698
762.748	-9.3407698
762.758	-9.3407698
762.768	-9.3407698
762.777	-9.3407698
762.787	-9.3407698
762.797	-9.3407698
762.808	-9.3407698
762.818	-9.3407698
762.828	-9.3407698
762.837	-9.3407698
762.847	-9.3407698
762.857	-9.3407698
762.868	-9.3407698
762.878	-9.3407698
762.888	-9.3407698
762.897	-9.3407698
762.907	-9.3407698
762.917	-9.3407698
762.928	-9.3407698
762.938	-9.3407698
762.948	-9.3407698
762.957	-9.3407698
762.967	-9.3407698
762.977	-9.3407698
762.988	-9.3407698
762.998	-9.3407698
763.008	-9.3407698
763.018	-9.3407698
763.027	-9.3407698
763.037	-9.3407698
763.047	-9.3407698
763.058	-9.3407698
763.068	-9.3407698
763.078	-9.3407698
763.087	-9.3407698
763.097	-9.3407698
763.107	-9.3407698
763.118	-9.3407698
763.128	-9.3407698
763.138	-9.3407698
763.147	-9.3407698
763.157	-9.3407698
763.167	-9.3407698
763.178	-9.3407698
763.188	-9.3407698
763.198	-9.3407698
763.207	-9.3407698
763.217	-9.3407698
763.227	-9.3407698
763.238	-9.3407698
763.248	-9.3407698
763.258	-9.3407698
763.268	-9.3407698
763.277	-9.3407698
763.287	-9.3407698
763.297	-9.3407698
763.308	-9.3407698
763.318	-9.3407698
763.328	-9.3407698
763.337	-9.3407698
763.347	-9.3407698
763.357	-9.3407698
763.368	-9.3407698
763.378	-9.3407698
763.388	-9.3407698
763.397	-9.3407698
763.407	-9.3407698
763.417	-9.3407698
763.428	-9.3407698
763.438	-9.3407698
763.448	-9.3407698
763.457	-9.3407698
763.467	-9.3407698
763.477	-9.3407698
763.488	-9.3407698
763.498	-9.3407698
763.508	-9.3407698
763.518	-9.3407698
763.527	-9.3407698
763.537	-9.3407698
763.547	-9.3407698
763.558	-9.3407698
763.568	-9.3407698
763.578	-9.3407698
763.587	-9.3407698
763.597	-9.3407698
763.607	-9.3407698
763.618	-9.3407698
763.628	-9.3407698
763.638	-9.3407698
763.647	-9.3407698
763.657	-9.3407698
763.667	-9.3407698
763.678	-9.3407698
763.688	-9.3407698
763.698	-9.3407698
763.707	-9.3407698
763.717	-9.3407698
763.727	-9.3407698
763.738	-9.3407698
763.748	-9.3407698
763.758	-9.3407698
763.768	-9.3407698
763.777	-9.3407698
763.787	-9.3407698
763.797	-9.3407698
763.808	-9.3407698
763.818	-9.3407698
763.828	-9.3407698
763.837	-9.3407698
763.847	-9.3407698
763.857	-9.3407698
763.868	-9.3407698
763.878	-9.3407698
763.888	-9.3407698
763.897	-9.3407698
763.907	-9.3407698
763.917	-9.3407698
763.928	-9.3407698
763.938	-9.3407698
763.948	-9.3407698
763.957	-9.3407698
763.967	-9.3407698
763.977	-9.3407698
763.988	-9.3407698
763.998	-9.3407698
764.008	-9.3407698
764.018	-9.3407698
764.027	-9.3407698
764.037	-9.3407698
764.047	-9.3407698
764.058	-9.3407698
764.068	-9.3407698
764.078	-9.3407698
764.087	-9.3407698
764.097	-9.3407698
764.107	-9.3407698
764.118	-9.3407698
764.128	-9.3407698
764.138	-9.3407698
764.147	-9.3407698
764.157	-9.3407698
764.167	-9.3407698
764.178	-9.3407698
764.188	-9.3407698
764.198	-9.3407698
764.207	-9.3407698
764.217	-9.3407698
764.227	-9.3407698
764.238	-9.3407698
764.248	-9.3407698
764.258	-9.3407698
764.268	-9.3407698
764.277	-9.3407698
764.287	-9.3407698
764.297	-9.3407698
764.308	-9.3407698
764.318	-9.3407698
764.328	-9.3407698
764.337	-9.3407698
764.347	-9.3407698
764.357	-9.3407698
764.368	-9.3407698
764.378	-9.3407698
764.388	-9.3407698
764.397	-9.3407698
764.407	-9.3407698
764.417	-9.3407698
764.428	-9.3407698
764.438	-9.3407698
764.448	-9.3407698
764.457	-9.3407698
764.467	-9.3407698
764.477	-9.3407698
764.488	-9.3407698
764.498	-9.3407698
764.508	-9.3407698
764.518	-9.3407698
764.527	-9.3407698
764.537	-9.3407698
764.547	-9.3407698
764.558	-9.3407698
764.568	-9.3407698
764.578	-9.3407698
764.587	-9.3407698
764.597	-9.3407698
764.607	-9.3407698
764.618	-9.3407698
764.628	-9.3407698
764.638	-9.3407698
764.647	-9.3407698
764.657	-9.3407698
764.667	-9.3407698
764.678	-9.3407698
764.688	-9.3407698
764.698	-9.3407698
764.707	-9.3407698
764.717	-9.3407698
764.727	-9.3407698
764.738	-9.3407698
764.748	-9.3407698
764.758	-9.3407698
764.768	-9.3407698
764.777	-9.3407698
764.787	-9.3407698
764.797	-9.3407698
764.808	-9.3407698
764.818	-9.3407698
764.828	-9.3407698
764.837	-9.3407698
764.847	-9.3407698
764.857	-9.3407698
764.868	-9.3407698
764.878	-9.3407698
764.888	-9.3407698
764.897	-9.3407698
764.907	-9.3407698
764.917	-9.3407698
764.928	-9.3407698
764.938	-9.3407698
764.948	-9.3407698
764.957	-9.3407698
764.967	-9.3407698
764.977	-9.3407698
764.988	-9.3407698
764.998	-9.3407698
765.008	-9.3407698
765.018	-9.3407698
765.027	-9.3407698
765.037	-9.3407698
765.047	-9.3407698
765.058	-9.3407698
765.068	-9.3407698
765.078	-9.3407698
765.087	-9.3407698
765.097	-9.3407698
765.107	-9.3407698
765.118	-9.3407698
765.128	-9.3407698
765.138	-9.3407698
765.147	-9.3407698
765.157	-9.3407698
765.167	-9.3407698
765.178	-9.3407698
765.188	-9.3407698
765.198	-9.3407698
765.207	-9.3407698
765.217	-9.3407698
765.227	-9.3407698
765.238	-9.3407698
765.248	-9.3407698
765.258	-9.3407698
765.268	-9.3407698
765.277	-9.3407698
765.287	-9.3407698
765.297	-9.3407698
765.308	-9.3407698
765.318	-9.3407698
765.328	-9.3407698
765.337	-9.3407698
765.347	-9.3407698
765.357	-9.3407698
765.368	-9.3407698
765.378	-9.3407698
765.388	-9.3407698
765.397	-9.3407698
765.407	-9.3407698
765.417	-9.3407698
765.428	-9.3407698
765.438	-9.3407698
765.448	-9.3407698
765.457	-9.3407698
765.467	-9.3407698
765.477	-9.3407698
765.488	-9.3407698
765.498	-9.3407698
765.508	-9.3407698
765.518	-9.3407698
765.527	-9.3407698
765.537	-9.3407698
765.547	-9.3407698
765.558	-9.3407698
765.568	-9.3407698
765.578	-9.3407698
765.587	-9.3407698
765.597	-9.3407698
765.607	-9.3407698
765.618	-9.3407698
765.628	-9.3407698
765.638	-9.3407698
765.647	-9.3407698
765.657	-9.3407698
765.667	-9.3407698
765.678	-9.3407698
765.688	-9.3407698
765.698	-9.3407698
765.707	-9.3407698
765.717	-9.3407698
765.727	-9.3407698
765.738	-9.3407698
765.748	-9.3407698
765.758	-9.3407698
765.768	-9.3407698
765.777	-9.3407698
765.787	-9.3407698
765.797	-9.3407698
765.808	-9.3407698
765.818	-9.3407698
765.828	-9.3407698
765.837	-9.3407698
765.847	-9.3407698
765.857	-9.3407698
765.868	-9.3407698
765.878	-9.3407698
765.888	-9.3407698
765.897	-9.3407698
765.907	-9.3407698
765.917	-9.3407698
765.928	-9.3407698
765.938	-9.3407698
765.948	-9.3407698
765.957	-9.3407698
765.967	-9.3407698
765.977	-9.3407698
765.988	-9.3407698
765.998	-9.3407698
766.008	-9.3407698
766.018	-9.3407698
766.027	-9.3407698
766.037	-9.3407698
766.047	-9.3407698
766.058	-9.3407698
766.068	-9.3407698
766.078	-9.3407698
766.087	-9.3407698
766.097	-9.3407698
766.107	-9.3407698
766.118	-9.3407698
766.128	-9.3407698
766.138	-9.3407698
766.147	-9.3407698
766.157	-9.3407698
766.167	-9.3407698
766.178	-9.3407698
766.188	-9.3407698
766.198	-9.3407698
766.207	-9.3407698
766.217	-9.3407698
766.227	-9.3407698
766.238	-9.3407698
766.248	-9.3407698
766.258	-9.3407698
766.268	-9.3407698
766.277	-9.3407698
766.287	-9.3407698
766.297	-9.3407698
766.308	-9.3407698
766.318	-9.3407698
766.328	-9.3407698
766.337	-9.3407698
766.347	-9.3407698
766.357	-9.3407698
766.368	-9.3407698
766.378	-9.3407698
766.388	-9.3407698
766.397	-9.3407698
766.407	-9.3407698
766.417	-9.3407698
766.428	-9.3407698
766.438	-9.3407698
766.448	-9.3407698
766.457	-9.3407698
766.467	-9.3407698
766.477	-9.3407698
766.488	-9.3407698
766.498	-9.3407698
766.508	-9.3407698
766.518	-9.3407698
766.527	-9.3407698
766.537	-9.3407698
766.547	-9.3407698
766.558	-9.3407698
766.568	-9.3407698
766.578	-9.3407698
766.587	-9.3407698
766.597	-9.3407698
766.607	-9.3407698
766.618	-9.3407698
766.628	-9.3407698
766.638	-9.3407698
766.647	-9.3407698
766.657	-9.3407698
766.667	-9.3407698
766.678	-9.3407698
766.688	-9.3407698
766.698	-9.3407698
766.707	-9.3407698
766.717	-9.3407698
766.727	-9.3407698
766.738	-9.3407698
766.748	-9.3407698
766.758	-9.3407698
766.768	-9.3407698
766.777	-9.3407698
766.787	-9.3407698
766.797	-9.3407698
766.808	-9.3407698
766.818	-9.3407698
766.828	-9.3407698
766.837	-9.3407698
766.847	-9.3407698
766.857	-9.3407698
766.868	-9.3407698
766.878	-9.3407698
766.888	-9.3407698
766.897	-9.3407698
766.907	-9.3407698
766.917	-9.3407698
766.928	-9.3407698
766.938	-9.3407698
766.948	-9.3407698
766.957	-9.3407698
766.967	-9.3407698
766.977	-9.3407698
766.988	-9.3407698
766.998	-9.3407698
767.008	-9.3407698
767.018	-9.3407698
767.027	-9.3407698
767.037	-9.3407698
767.047	-9.3407698
767.058	-9.3407698
767.068	-9.3407698
767.078	-9.3407698
767.087	-9.3407698
767.097	-9.3407698
767.107	-9.3407698
767.118	-9.3407698
767.128	-9.3407698
767.138	-9.3407698
767.147	-9.3407698
767.157	-9.3407698
767.167	-9.3407698
767.178	-9.3407698
767.188	-9.3407698
767.198	-9.3407698
767.207	-9.3407698
767.217	-9.3407698
767.227	-9.3407698
767.238	-9.3407698
767.248	-9.3407698
767.258	-9.3407698
767.268	-9.3407698
767.277	-9.3407698
767.287	-9.3407698
767.297	-9.3407698
767.308	-9.3407698
767.318	-9.3407698
767.328	-9.3407698
767.337	-9.3407698
767.347	-9.3407698
767.357	-9.3407698
767.368	-9.3407698
767.378	-9.3407698
767.388	-9.3407698
767.397	-9.3407698
767.407	-9.3407698
767.417	-9.3407698
767.428	-9.3407698
767.438	-9.3407698
767.448	-9.3407698
767.457	-9.3407698
767.467	-9.3407698
767.477	-9.3407698
767.488	-9.3407698
767.498	-9.3407698
767.508	-9.3407698
767.518	-9.3407698
767.527	-9.3407698
767.537	-9.3407698
767.547	-9.3407698
767.558	-9.3407698
767.568	-9.3407698
767.578	-9.3407698
767.587	-9.3407698
767.597	-9.3407698
767.607	-9.3407698
767.618	-9.3407698
767.628	-9.3407698
767.638	-9.3407698
767.647	-9.3407698
767.657	-9.3407698
767.667	-9.3407698
767.678	-9.3407698
767.688	-9.3407698
767.698	-9.3407698
767.707	-9.3407698
767.717	-9.3407698
767.727	-9.3407698
767.738	-9.3407698
767.748	-9.3407698
767.758	-9.3407698
767.768	-9.3407698
767.777	-9.3407698
767.787	-9.3407698
767.797	-9.3407698
767.808	-9.3407698
767.818	-9.3407698
767.828	-9.3407698
767.837	-9.3407698
767.847	-9.3407698
767.857	-9.3407698
767.868	-9.3407698
767.878	-9.3407698
767.888	-9.3407698
767.897	-9.3407698
767.907	-9.3407698
767.917	-9.3407698
767.928	-9.3407698
767.938	-9.3407698
